NfI	CG33521	1
CG6175	NimB2	1
mamo	CG8818	1
NfI	CG1636	1
mamo	CG14777	1
CG6175	CG14629	1
CG6175	Cp1	1
Ets98B	CG16884	1
CG9932	NDUFA8	1
CG6175	CG9649	1
CG9932	CoVa	1
Atf6	CG40045	1
Dif	CG42678	1
NfI	Syt7	1
ct	CG10650	1
Atf6	Crk	1
CG6175	CG14767	1
CG32264	CG42389	1
NfI	nSyb	1
mamo	CG3149	1
jing	CG15100	1
Atf6	Df31	1
Atf6	Ccm3	1
bowl	jim	1
NfI	Aplip1	1
Ets98B	CG4962	1
NfI	CG42540	1
Atf6	Mkrn1	1
klu	fkh	1
CG6175	CG4538	1
CG6175	CG32521	1
CG6175	shf	1
CG9932	CG5548	1
Atf6	UbcD2	1
ct	CG9380	1
CG9932	RFeSP	1
Atf6	PRL-1	1
Atf6	AGO3	1
NfI	CG3556	1
Ets98B	CG7203	1
CG6175	Mkp3	1
NfI	Actbeta	1
NfI	hig	1
NfI	Snap25	1
Atf6	fabp	1
ct	fa2h	1
NfI	nAChRbeta1	1
jing	vas	1
NfI	Gad1	1
Atf6	Ras85D	1
Atf6	CG12547	1
CG9932	CG6020	1
CG6175	CG11395	1
NfI	CG2082	1
NfI	Syt4	1
NfI	amon	1
NfI	igl	1
mamo	spag	1
CG6175	CG9485	1
mamo	mRpL28	1
Atf6	myo	1
vfl	wisp	1
NfI	Shal	1
CG13624	yps	1
NfI	CG14989	1
Ets98B	CG9990	1
CG6175	CG11811	1
NfI	Syngr	1
Atf6	mei-218	1
CG6175	CG4250	1
CG6175	Fer1HCH	1
CG13624	jim	1
NfI	Fie	1
NfI	Cbp53E	1
NfI	GluClalpha	1
Atf6	Gprk1	1
Atf6	CG41099	1
bowl	Gp150	1
Atf6	Psf3	1
jing	c11.1	1
jing	CdGAPr	1
CG6175	CG5009	1
apt	JHDM2	1
ct	CG9304	1
jing	mv	1
CG6175	AdipoR	1
vfl	CG42388	1
CG6175	fs(1)Ya	1
Atf6	Tsp96F	1
dsx	CheA75a	1
NfI	unc-104	1
Atf6	Pten	1
CG6175	CycA	1
Atf6	r2d2	1
NfI	CG10186	1
CG6175	cad	1
mamo	Hydr1	1
Ets98B	Cda5	1
CG6175	CG4300	1
vfl	retn	1
Hnf4	CG1662	1
vri	CG3847	1
CG9932	Oscp	1
NfI	Shab	1
CG6175	CG3505	1
CG6175	CG7461	1
mamo	CG17065	1
CG9932	CG9172	1
Ets98B	lft	1
Atf6	CG6329	1
Atf6	sea	1
CG13624	unk	1
CG6175	CG12065	1
CG9932	CG4169	1
vfl	Caf1-180	1
CG6175	CG9505	1
vfl	CycB3	1
Atf6	CaMKII	1
mamo	CG1824	1
CG6175	Pfrx	1
tna	CG30089	1
CG13624	ScpX	1
CG6175	CG5527	1
Atf6	CG17493	1
jing	Vps13	1
CG6175	Cdep	1
jing	N	1
Atf6	Zip102B	1
CG6175	Marf	1
jing	tefu	1
Atf6	Pur-alpha	1
Rabex-5	Rpt4	1
NfI	CG31619	1
CG9932	ND75	1
vfl	Ote	1
Atf6	AP-1sigma	1
NfI	CG7708	1
Atf6	Tsp39D	1
jing	CG4705	1
mamo	CG12170	1
vfl	fzy	1
CG6175	scf	1
Ets98B	Acp1	1
NfI	CG6044	1
vfl	CG13366	1
CG6175	sPLA2	1
bowl	ci	1
Dif	CG17746	1
NfI	Ca-alpha1D	1
NfI	nrm	1
CG6175	Irc	1
vfl	LBR	1
CG9932	CG30415	1
NfI	CG7646	1
vfl	Kdm4A	1
jing	sdk	1
pnt	Sema-5c	1
vri	CG7542	1
vfl	Su(var)2-10	1
jing	Dcr-1	1
Ets98B	CG9812	1
CG6175	SPE	1
CG6175	CG10359	1
Atf3	Dyb	1
CG9932	CG5703	1
Ets98B	CG13044	1
Ets98B	CG31904	1
Atf6	CG17698	1
Ets98B	pot	1
Atf6	drk	1
CG9932	CG12203	1
Rabex-5	Rpn1	1
Dif	Drat	1
vri	Dbi	1
ct	Myo61F	1
vfl	Cdc6	1
E(spl)m3-HLH	drm	1
bowl	miple2	1
CG6175	Rel	1
NfI	Rab3	1
vfl	asp	1
Atf6	CG33199	1
CG9932	CG9306	1
CG9932	Sod2	1
NfI	comt	1
bab2	CG17646	1
CG13624	Sxl	1
vfl	cal1	1
CG6175	CG11210	1
mamo	CG32441	1
Thd1	PlexA	1
jing	Hcf	1
mamo	CG8188	1
Dif	prtp	1
ct	CG5346	1
Hr78	5PtaseI	1
CG6175	Phm	1
NfI	CanB	1
Rabex-5	Rpt2	1
CG6175	swa	1
CG6175	CG4213	1
mamo	CG11275	1
Thd1	Dyrk3	1
so	mid	1
CG6175	Spn43Ab	1
mamo	dj-1beta	1
CG6175	BigH1	1
CG6175	CG5390	1
Dif	CG6040	1
Ets98B	Pu	1
vfl	smg	1
CG6175	fat-spondin	1
CG6175	CG31705	1
CG6175	rdx	1
CG6175	CG3775	1
Atf6	Eb1	1
CG6175	CG4949	1
vfl	CG2247	1
Atf6	CG17486	1
Dif	Ho	1
CG6175	Cg25C	1
CG6175	AnxB11	1
Atf6	ergic53	1
Atf6	Gpi1	1
NfI	dpr7	1
mamo	CG14022	1
mamo	CenG1A	1
disco-r	lambdaTry	1
CG6175	wibg	1
Atf6	CG2201	1
vfl	dco	1
vfl	tor	1
CG6175	CycB	1
CG9932	ATPsyn-b	1
Rabex-5	Rpn9	1
CG6175	CG10680	1
CG6175	Gel	1
CG13624	Tis11	1
CG6175	CG13741	1
NfI	7B2	1
CG6175	CG6455	1
Dif	Rpn9	1
CG6175	CG31248	1
ct	Spn55B	1
Atf6	Lasp	1
mamo	blp	1
jing	l(3)72Ab	1
Dif	Eip74EF	1
CG6175	su(r)	1
CG13624	RecQ5	1
ct	CG32669	1
CG6175	CG12163	1
mamo	Vha36-1	1
ct	CG2930	1
CG6175	Cct1	1
Ets98B	CG31200	1
vri	CG31522	1
jing	LanA	1
CG6175	CG10131	1
CG6175	ATP7	1
mamo	CG6455	1
CG9932	Gapdh1	1
CG6175	modSP	1
Atf6	Unc-115b	1
NfI	miple	1
NfI	CG9919	1
CG6175	stv	1
Dif	Rpn2	1
Dif	CG13796	1
vfl	Blm	1
Atf6	Mcr	1
vfl	yem	1
ct	Ptx1	1
Ets98B	Fmo-1	1
Ets98B	Cpr92F	1
CG6175	vkg	1
NfI	CG12858	1
jing	l(3)76BDr	1
CG6175	betaTub97EF	1
Atf6	Pa1	1
NfI	CG31030	1
disco-r	CG12057	1
CG9932	CG12859	1
Dif	Ubi-p5E	1
CG6175	CG15293	1
CG6175	magu	1
vfl	CG10417	1
CG9932	CG10307	1
CG6175	NimB5	1
NfI	CG2269	1
vfl	pygo	1
ct	CG6830	1
CG9932	l(1)G0230	1
NfI	Vha68-1	1
CG32772	CG15743	1
vfl	mus81	1
mamo	Pcmt	1
CG6175	dgrn	1
CG9932	CG7603	1
CG6175	GNBP3	1
vfl	CycE	1
jing	Sec71	1
NfI	Ent3	1
CG9932	CG10219	1
Atf6	akirin	1
CG9932	ATPsyn-Cf6	1
CG6175	AMPKalpha	1
jing	fry	1
CG6175	GlyS	1
NfI	CG3955	1
CG6175	CG5346	1
CG6175	CG17202	1
CG6175	Sap-r	1
vfl	Mcm7	1
mamo	CG2807	1
bowl	fus	1
Dif	Dyrk2	1
vfl	CG6425	1
CG13624	CtBP	1
Ets98B	Cpr49Ae	1
Ets98B	grh	1
NfI	Nrx-1	1
vfl	CG2924	1
Dif	Doa	1
CG10654	CG6345	1
Dif	NKAIN	1
CG6175	CG8449	1
CG9932	Hsc70-1	1
NfI	Cdk5alpha	1
CG7987	CG12935	1
CG13624	mamo	1
CG6175	nbs	1
Ets98B	Acp65Aa	1
jing	Rme-8	1
CG6175	CG14931	1
CG6175	me31B	1
vri	Pex10	1
onecut	nSyb	1
bowl	mamo	1
Dif	CG13907	1
CG6175	Ela	1
vfl	tef	1
disco-r	CG9468	1
ct	Whamy	1
vfl	stg	1
CG9932	ATPsyn-d	1
Atf6	IntS3	1
Rabex-5	Rpn10	1
Dif	CG15617	1
vfl	lds	1
mamo	CG8132	1
ct	CG4753	1
CG6175	CG33307	1
jing	mus308	1
jing	CG1371	1
bowl	CG4686	1
Atf3	fax	1
Atf6	Eph	1
CG6175	CG2747	1
ct	mesh	1
CG9932	CG3621	1
mamo	Pgk	1
jing	mthl1	1
vfl	CG12236	1
CG9932	levy	1
bowl	Crtc	1
Ets98B	CG7214	1
CG6175	CG1637	1
vri	CG6985	1
ct	Fancl	1
CG6175	CG13026	1
Atf6	SF2	1
CG6175	Gp150	1
CG13624	CG9132	1
mamo	CG9836	1
NfI	mspo	1
CG10654	CG4619	1
ct	Mtp	1
jing	mtRNApol	1
NfI	CG13650	1
CG6175	CG14526	1
CG13624	CG32428	1
Thd1	Ephrin	1
Atf6	mRpL54	1
bowl	Su(fu)	1
CG6175	CG9609	1
Atf6	Su(var)205	1
NfI	Pkc53E	1
mamo	Saf6	1
vfl	Cks30A	1
NfI	Amph	1
Atf6	conu	1
Rabex-5	Rpn6	1
Atf6	nuf	1
Atf6	CG11577	1
ct	ced-6	1
NfI	CG11155	1
CG6175	Rab7	1
CG6175	MAN1	1
NfI	CG7582	1
CG13624	rti	1
NfI	Frq2	1
Dif	CG8128	1
CG9932	CG3321	1
NfI	TM4SF	1
Ets98B	CG17919	1
vfl	Klp10A	1
CG6175	APC7	1
CG6175	lok	1
ush	Cdc23	1
CG9932	CG4692	1
CG6175	CG3246	1
CG13624	Vap-33A	1
CG13624	Gclm	1
Atf6	Tsp42Ee	1
CG6175	IM4	1
Dif	Fem-1	1
ct	CG14820	1
Atf3	Inr-a	1
Atf6	loj	1
jing	Itp-r83A	1
Ets98B	Mmp2	1
CG13624	wap	1
CG6175	emp	1
CG6175	CG31199	1
mamo	GstE11	1
mamo	CG1265	1
Atf6	Uev1A	1
Ets98B	CG1368	1
Ets98B	CG32694	1
vfl	CG8915	1
mid	nub	1
vfl	jumu	1
NfI	Caps	1
CG6175	CG15695	1
Ets98B	Cpr47Ea	1
CG6175	trbd	1
vfl	CG17494	1
CG6175	polo	1
CG6175	skap	1
CG6175	CG18190	1
BEAF-32	Arp1	1
BEAF-32	RpS23	1
NfI	nwk	1
vfl	hb	1
NfI	RIC-3	1
Atf6	Lis-1	1
Ets98B	se	1
shn	egr	1
Ets98B	CG1299	1
jing	CG5205	1
CG6175	cbt	1
NfI	CG10830	1
Ets98B	aos	1
Dif	CG8736	1
CG6175	CG14400	1
Atf6	Alg-2	1
vfl	mars	1
Atf6	chas	1
CG6175	CG8738	1
CG6175	Nup54	1
vfl	CG3680	1
NfI	Nep3	1
bab2	Odc2	1
Atf6	gammaTry	1
NfI	CG10226	1
ct	CG13492	1
vfl	CG7156	1
Atf6	CG17454	1
NfI	Pal2	1
bowl	CG11781	1
bowl	par-1	1
vfl	muskelin	1
E(spl)m3-HLH	Bap60	1
vfl	CG12316	1
CG6175	otu	1
CG13624	stck	1
CG9932	ATPsyn-gamma	1
CG6175	Sox14	1
CG6175	CG18870	1
CG6175	CG14299	1
Dif	CG3223	1
vfl	dmt	1
CG6175	LanB2	1
ct	CG11961	1
CG6175	CG8839	1
jing	CG14299	1
Atf6	CG8671	1
CG6175	Nc73EF	1
Ets98B	CG8534	1
CG6175	Rab2	1
onecut	unc-104	1
NfI	CG15765	1
NfI	CG42322	1
vfl	pav	1
Atf3	Inx2	1
CG6175	cathD	1
Atf6	CG1416	1
CG6175	MP1	1
CG9932	CG7920	1
vfl	twin	1
Atf6	Arl4	1
CG6175	CG7739	1
Dif	CG10516	1
CG6175	Tps1	1
CG6175	Letm1	1
CG13624	CG5989	1
NfI	RabX1	1
NfI	Ace	1
jing	cdm	1
Atf6	Cul2	1
CG6175	GNBP2	1
Ets98B	CG9850	1
NfI	VhaM9.7-a	1
mamo	CG1943	1
CG6175	Spn42Da	1
NfI	Pfrx	1
CG6175	CG1620	1
Ets98B	grass	1
CG6175	Tsp66E	1
Atf6	Paip2	1
CG6175	Gale	1
CG6175	IM10	1
CG13624	Crtc	1
CG13624	dm	1
CG6175	CG1104	1
CG6175	Msp300	1
CG6175	Hml	1
CG6175	Atg8a	1
mamo	d4	1
Hnf4	CG1746	1
Ets98B	CG10178	1
mamo	Vps26	1
CG6175	CG3295	1
CG6175	lkb1	1
mamo	CG1597	1
jing	CG5604	1
CG6175	Tig	1
CG6175	CG18067	1
bowl	Fas3	1
jing	CG8184	1
ct	CG8774	1
bowl	CG13252	1
CG6175	CG17244	1
Hr78	CG31344	1
CG9932	ox	1
CG13624	Pdcd4	1
CG9932	sun	1
Atf6	dap	1
CG9932	CG7712	1
E(spl)m3-HLH	hng1	1
CG13624	qkr58E-1	1
CG6175	Acon	1
vfl	CycB	1
vfl	cav	1
CG6175	Fer2LCH	1
NfI	shi	1
CG6175	CG12338	1
NfI	Atpalpha	1
vfl	phol	1
Mitf	CG12582	1
CG9932	CG3731	1
vfl	sep.01	1
CG32772	CG11412	1
onecut	Rab3	1
Atf6	CG34439	1
Dif	Rpt4	1
Atf6	Ank	1
Atf6	CG32576	1
Dif	Exn	1
vfl	twe	1
jim	CG7536	1
Thd1	Atf6	1
CG6175	CG5746	1
Dif	CG5002	1
vri	Fancl	1
mamo	CG14196	1
CG13624	Smox	1
CG6175	Ald	1
CG6175	Ggt-1	1
jing	Vav	1
Atf6	Tim17b	1
Atf3	Sip1	1
mamo	Rpb10	1
Atf6	Adk2	1
ush	Grip75	1
mamo	mRpS14	1
Dif	CG9003	1
E(spl)m3-HLH	Alg-2	1
CG6175	Gpdh	1
NfI	tadr	1
vfl	kuk	1
vfl	feo	1
ct	ltl	1
Atf6	CG17737	1
ct	CG32473	1
Rabex-5	Rpn7	1
CG6175	CG7800	1
bowl	Pp1-87B	1
CG6175	AGO2	1
Dif	tn	1
Dif	Men-b	1
CG6175	CG5758	1
NfI	bt	1
mamo	CG6750	1
vfl	Caf1-105	1
jing	gig	1
jing	CG8858	1
CG6175	CG7637	1
CG6175	CG8552	1
NfI	CG11160	1
jing	Klp98A	1
Atf6	CG5220	1
NfI	CG13937	1
mamo	CG7420	1
Ets98B	CG9512	1
NfI	CG14186	1
CG13624	Pka-R2	1
CG9932	CoVIb	1
mamo	sni	1
CG6175	Mmp2	1
CG6175	ZnT35C	1
CG6175	CG1360	1
Dif	CG3699	1
vfl	scra	1
NfI	CG15739	1
onecut	Syt4	1
CG6175	CG4449	1
mamo	mRpL46	1
Hr78	D19A	1
jing	CG4502	1
CG6175	TSG101	1
CG13624	nudE	1
jing	Chc	1
CG6175	scb	1
Atf6	CG6707	1
CG6175	CG14567	1
CG9932	l(3)neo18	1
CG6175	frma	1
CG6175	CG5059	1
ct	CG2145	1
CG13624	Pp1-87B	1
ct	CG17119	1
vfl	insv	1
mamo	CG9034	1
CG6175	IM3	1
ct	NAAT1	1
CG6175	cort	1
CG6175	Odc1	1
Dif	CG32170	1
vfl	cmet	1
CG9932	CoVIII	1
NfI	GABA-B-R2	1
CG9932	CG11876	1
ct	CG10062	1
bowl	l(2)35Be	1
ct	CG18173	1
CG6175	CG12262	1
CG13624	Dsp1	1
Thd1	MED26	1
CG6175	daw	1
CG6175	Pgi	1
ct	CG32633	1
vri	CG7970	1
ct	CG3328	1
NfI	CG2993	1
Atf6	CG5708	1
BEAF-32	CG13220	1
ct	CG32795	1
CG6175	CG11739	1
Rabex-5	Txl	1
E(spl)m3-HLH	CG4004	1
bowl	CG14441	1
CG6175	CG8358	1
CG6175	Ndg	1
CG9932	CG7580	1
ct	CG3209	1
Ets98B	qsm	1
CG5953	Moe	1
Dif	Rpn6	1
klu	abd-A	1
ct	CG34176	1
drm	CG11395	1
mamo	HIP-R	1
Rabex-5	Rpn5	1
CG6175	Prat2	1
CG9932	CG8680	1
vfl	Nurf-38	1
ct	CG4335	1
CG6175	Galt	1
CG6175	Cyp9b2	1
vfl	l(2)dtl	1
CG6175	CG3829	1
NfI	betaCOP	1
CG6175	SppL	1
Atf6	Hydr2	1
CG6175	Vps13	1
CG9932	SdhB	1
CG6175	Fsn	1
mamo	Egm	1
CG6175	CG8613	1
Ets98B	Sox14	1
vfl	sina	1
CG6175	CG8042	1
disco-r	CG10827	1
Dif	CG6231	1
drm	CG9238	1
jing	Lon	1
toy	drm	1
NfI	Eip63F-1	1
CG6175	CG7777	1
CG6175	CG16836	1
CG6175	CG7766	1
bowl	Cyp6d4	1
Rabex-5	Rpt1	1
CG6175	CG4302	1
Ets98B	Tsp	1
Thd1	Nipped-B	1
CG6175	Cyp28d1	1
ct	Etf-QO	1
CG10654	Trap1	1
vfl	dnk	1
mamo	CG14182	1
Ets98B	yellow-d2	1
Rabex-5	Rpt5	1
Atf6	CG9926	1
mamo	l(1)G0136	1
bun	CG3632	1
CG6175	CG5028	1
disco-r	kappaTry	1
bowl	Nrx-IV	1
CG6175	CG17266	1
CG9932	Argk	1
Atf3	IP3K2	1
jing	CG6230	1
Dif	Cpr100A	1
CG13624	CG14441	1
CG6175	poe	1
CG9932	Gpo-1	1
Dif	yellow-d2	1
vfl	CycA	1
Atf6	CG5059	1
CG9932	Pgi	1
Ets98B	pio	1
ct	Mec2	1
Atf6	Tango11	1
jing	Kdm2	1
CG6175	sut1	1
CG6175	lectin-28C	1
CG6175	CG17841	1
CG6175	CG33470	1
NfI	CG8500	1
vri	CG17680	1
CG13624	Dat	1
CG6175	Spn28Dc	1
CG6175	Surf6	1
NfI	CG33170	1
vfl	vfl	1
mamo	CanA-14F	1
Atf6	sn	1
CG6175	Art1	1
Ets98B	Faa	1
CG6175	CG1882	1
vfl	ago	1
ct	CG31915	1
dsx	CG5945	1
Ets98B	CG5397	1
Dif	CG18622	1
BEAF-32	awd	1
NfI	CaMKII	1
CG6175	Adgf-D	1
bowl	l(3)neo38	1
NfI	CG8245	1
CG7987	CG11267	1
Atf6	CG2023	1
jing	ATP7	1
vfl	l(3)05822	1
Ets98B	Slc45-1	1
CG6175	Snr1	1
Thd1	Ank	1
NfI	Gbeta5	1
CG6175	CG4721	1
mamo	mav	1
bun	CG1407	1
tsh	CG5096	1
NfI	Nckx30C	1
mamo	hk	1
CG6175	CG34331	1
CG9932	kdn	1
ct	Tsp2A	1
jing	sick	1
CG6175	CG7272	1
CG6175	l(3)01239	1
jing	didum	1
bun	Spt5	1
CG6175	regucalcin	1
vfl	Gem2	1
CG6175	RagC-D	1
CG6175	Oscillin	1
CG6175	CG6927	1
Atf6	Ostgamma	1
jing	crb	1
CG6175	CG9422	1
disco-r	CG9673	1
ct	CG10116	1
jing	poe	1
vfl	polo	1
NfI	kcc	1
NfI	CG4467	1
disco-r	CG13102	1
jing	Rho1	1
CG6175	cora	1
mamo	Sirt4	1
vfl	14-3-3zeta	1
mid	Whamy	1
CG6175	RYBP	1
CG6175	CG11076	1
ct	NimB4	1
mamo	CG3862	1
Atf6	SppL	1
CG6175	CycH	1
CG13624	Pcd	1
vri	CG1319	1
bowl	CG3107	1
ct	CG31198	1
CG6175	cv-d	1
NfI	CG43897	1
ct	crq	1
CG6175	Pvr	1
Ets98B	CG2781	1
Atf3	Pkc98E	1
jing	Glg1	1
klu	CG31523	1
ct	CG6310	1
ct	Mdr50	1
NfI	CG13920	1
CG6175	Gyk	1
NfI	CG5376	1
CG6175	CG2736	1
Atf3	CG3038	1
CG6175	feo	1
Ets98B	Cct1	1
ct	Ance-5	1
Dif	Asph	1
ct	Glt	1
CG6175	CG5010	1
CG13624	CG45050	1
ct	Inx7	1
CG6175	CG18858	1
mamo	Sec5	1
CG6175	Fit1	1
Atf6	alpha-Cat	1
NfI	jdp	1
vfl	sub	1
CG6175	CG1307	1
vfl	xmas-2	1
vfl	gus	1
Rabex-5	Prosbeta5	1
Ets98B	CG31199	1
CG6175	Spn42Dd	1
bowl	CG4365	1
onecut	Appl	1
Atf6	Mlc-c	1
CG9932	CG7630	1
vfl	scf	1
CG6175	CG31731	1
CG9932	Lpin	1
mid	CG34176	1
vfl	RecQ4	1
NfI	nrv3	1
CG6175	CG9372	1
CG6175	LSm3	1
Ets98B	CG34454	1
CG6175	CG33120	1
CG6175	gbb	1
NfI	CG6812	1
Atf3	CAP	1
Atf6	CG15309	1
NfI	List	1
bun	beta-Spec	1
Dif	CG16721	1
Atf6	CG4972	1
CG6175	Glut4EF	1
vri	gfzf	1
jing	Got1	1
Atf6	CG17931	1
Ets98B	CG30344	1
Ets98B	CG31207	1
CG13624	Efr	1
ct	CG12910	1
CG6175	Tina-1	1
CG6175	CG4716	1
dsx	Arr2	1
NfI	CG3009	1
CG6175	tos	1
CG6175	Ugt58Fa	1
CG9932	CG10737	1
CG6175	Pen	1
CG6175	alpha-Est7	1
vfl	bif	1
NfI	CG9413	1
NfI	MED15	1
Ets98B	Inr-a	1
Ets98B	CG3961	1
bowl	nmdyn-D7	1
vfl	Fancl	1
CG6175	Ance-4	1
ct	AP-2alpha	1
BEAF-32	RpS10b	1
CG6175	CG6834	1
CG6175	Indy	1
CG6175	CG5707	1
CG6175	AnxB9	1
Dif	CG3609	1
CG6175	Acsl	1
CG6175	CG1628	1
CG6175	stg	1
CG9932	NDUFS3	1
NfI	ALiX	1
Atf6	Nipped-A	1
Thd1	Eph	1
CG9932	CG14757	1
Atf3	CG3402	1
ct	CG32813	1
vfl	U4-U6-60K	1
Atf6	CG6983	1
mamo	CG1840	1
dsx	CG9317	1
CG13624	Myb	1
ct	CG8586	1
ct	CG31445	1
Dif	MESK4	1
CG6175	mtrm	1
bab2	arg	1
CG13624	CG8031	1
CG6175	TfIIFalpha	1
ct	CG14526	1
bowl	BCAS2	1
Atf6	CG32850	1
Atf3	lbk	1
Atf3	Droj2	1
CG6175	CG7523	1
CG6175	CG14882	1
ct	VhaAC45	1
ct	NtR	1
vfl	Sema-1b	1
NfI	CG5758	1
NfI	CG31221	1
mamo	CG15715	1
jing	CG13192	1
ct	CG7461	1
Ets98B	CG1889	1
Atf6	R	1
Ets98B	CG13309	1
CG6175	endos	1
Rabex-5	Prosalpha3	1
Ets98B	smp-30	1
NfI	CG12355	1
CG6175	Nmt	1
disco-r	Mal-A3	1
CG13624	cu	1
Dif	mmy	1
CG6175	Cyp6a9	1
CG6175	ird1	1
CG6175	CtsB1	1
ct	CG18480	1
mamo	CG10395	1
Mitf	sti	1
Thd1	Sec13	1
vfl	Cap-G	1
Atf6	chrb	1
Atf3	cwo	1
CG9932	Neb-cGP	1
CG6175	botv	1
vfl	dgt5	1
bowl	mys	1
bab2	CG14990	1
Rabex-5	Rpn11	1
CG13624	qkr58E-3	1
CG9932	Ehbp1	1
CG6175	Piezo	1
bun	CG9769	1
CG6175	tral	1
CG6175	Cyp6a13	1
CG9932	Eno	1
Atf6	Galphaq	1
CG9932	CG7430	1
drm	magu	1
vri	CG7912	1
E(spl)m3-HLH	CG30069	1
CG6175	Spat	1
mamo	GATAd	1
CG6175	Pdi	1
CG9932	CG3214	1
CG6175	Idgf4	1
bun	Tctp	1
CG6175	CG7433	1
vfl	Rox8	1
vfl	Cbl	1
Atf6	nrv3	1
disco-r	CG33127	1
ct	CG6805	1
Thd1	CG32000	1
emc	Inx2	1
Dif	CG9934	1
ct	CG34330	1
CG13624	hoe1	1
Ets98B	nahoda	1
jing	Dhc64C	1
CG13624	mre11	1
bun	Pp1alpha-96A	1
CG13624	scu	1
CG6175	dhd	1
CG10654	CG1750	1
mamo	AQP	1
vfl	CG14229	1
ct	Ugt35a	1
Atf6	CG32039	1
ct	CG10911	1
CG6175	CG6340	1
Thd1	CG17883	1
E(spl)m3-HLH	pch2	1
ct	CG7702	1
CG6175	CG16743	1
dsx	CaMKI	1
Atf3	Ac76E	1
NfI	CG13830	1
drm	BM-40-SPARC	1
CG6175	Trp1	1
CG9932	Pglym78	1
CG6175	Orct	1
bowl	PMCA	1
Rabex-5	Prosbeta2	1
CG6175	CG3835	1
Atf6	CG5989	1
CG6175	CG17278	1
BEAF-32	CG8331	1
CG6175	CG1970	1
drm	CG14500	1
CG6175	vas	1
vfl	CG11357	1
dsx	CG8129	1
CG6175	hfw	1
ct	vkg	1
Dif	Rap2l	1
CG9932	CG10320	1
Ets98B	Cpr49Ab	1
ct	CG3987	1
NfI	Proc	1
bowl	Sxl	1
klu	Cyp4g1	1
E(spl)m3-HLH	AdSS	1
ct	nec	1
vfl	pim	1
Dif	phtf	1
vfl	Klp67A	1
CG6175	CG5778	1
Atf3	CG7206	1
mamo	CG6254	1
mid	CG15347	1
Atf6	PDCD-5	1
CG6175	Spn27A	1
CG6175	CG9674	1
BEAF-32	CG11505	1
ct	CG30456	1
CG6175	CG14210	1
Ets98B	CG7860	1
jing	Rbcn-3A	1
CG6175	Pgam5	1
CG6175	babos	1
ct	CG1902	1
jing	CG5608	1
CG6175	Ucp4A	1
CG9932	GlyS	1
Ets98B	Msr-110	1
CG6175	CG10031	1
CG6175	muskelin	1
vfl	Src64B	1
CG9932	CG42319	1
Atf6	alphaSnap	1
